timestep = 0
vx	vy
7.41279	7.28976	
7.16056	1.3438	
timestep = 17.05
vx	vy
3.45687	5.5783	
0.0911086	3.35801	
0.758105	5.00215	
5.16421	4.30374	
5.50373	8.05959	
4.86218	9.73357	
1.48462	9.84347	
1.11734	2.32348	
5.08335	0.200148	
5.12918	4.16274	
3.39546	2.71367	
1.06379	8.80508	
3.61005	6.7915	
7.38541	5.30089	
9.50767	3.25727	
8.2424	1.11084	
8.90142	8.38114	
9.62679	8.06802	
7.41008	7.2883	
7.15756	1.34235	
timestep = 17.06
vx	vy
3.45508	5.57806	
0.0880571	3.35759	
0.755314	5.00161	
5.13918	4.304	
5.5015	8.0578	
4.85991	9.7318	
1.48282	9.84238	
1.11519	2.32297	
5.08063	0.198766	
5.14933	4.15933	
3.39227	2.71305	
1.06216	8.80421	
3.60828	6.7903	
7.38283	5.29882	
9.5047	3.25596	
8.23973	1.10939	
8.89825	8.38031	
9.62428	8.06781	
7.40706	7.28713	
7.15462	1.34045	
timestep = 17.07
vx	vy
3.45326	5.57663	
0.0868459	3.35562	
0.75373	5.00016	
5.15826	4.30032	
5.49874	8.05575	
4.85716	9.72985	
1.48089	9.84053	
1.11422	2.32156	
5.07813	0.197522	
5.12441	4.15907	
3.39072	2.7119	
1.06015	8.8022	
3.6057	6.78885	
7.3799	5.29766	
9.50231	3.25388	
8.23704	1.10661	
8.89627	8.37841	
9.62247	8.0663	
7.40465	7.28572	
7.15091	1.33808	
timestep = 17.08
vx	vy
3.45171	5.57492	
0.0842294	3.35451	
0.752073	4.99881	
5.13395	4.29991	
5.49721	8.05285	
4.8561	9.72716	
1.47922	9.83869	
1.11205	2.31991	
5.07759	0.195123	
5.14421	4.15678	
3.38916	2.7103	
1.05866	8.80127	
3.60443	6.78641	
7.37733	5.29494	
9.49904	3.25313	
8.23422	1.10568	
8.89419	8.37714	
9.6204	8.06525	
7.40281	7.28286	
7.14929	1.33705	
timestep = 17.09
vx	vy
3.44922	5.5737	
0.0830207	3.35302	
0.750155	4.99818	
5.1537	4.29702	
5.4948	8.05145	
4.85267	9.72611	
1.47616	9.83783	
1.10957	2.31844	
5.07416	0.192703	
5.11922	4.15671	
3.38621	2.70851	
1.0559	8.80052	
3.60166	6.78594	
7.3762	5.29424	
9.49792	3.25151	
8.23223	1.1031	
8.89295	8.3749	
9.61854	8.06377	
7.40149	7.28089	
7.14622	1.33414	
timestep = 17.1
vx	vy
3.44849	5.57245	
0.0817302	3.35185	
0.748919	4.99723	
5.12999	4.29717	
5.49354	8.05009	
4.85072	9.72452	
1.47449	9.83618	
1.10792	2.31647	
5.07114	0.191099	
5.1395	4.15408	
3.38343	2.70678	
1.05477	8.79986	
3.60081	6.7845	
7.37453	5.29231	
9.49545	3.25084	
8.22959	1.10267	
8.89115	8.37437	
9.61687	8.06295	
7.39991	7.2795	
7.14324	1.33386	
timestep = 17.11
vx	vy
3.44584	5.56945	
0.0783671	3.34923	
0.746702	4.99379	
5.14882	4.29353	
5.49019	8.04967	
4.84775	9.72339	
1.47128	9.83445	
1.10506	2.31386	
5.06861	0.189773	
5.11625	4.15394	
3.38138	2.7042	
1.05221	8.79792	
3.59826	6.78271	
7.3719	5.29105	
9.49286	3.24881	
8.22713	1.1015	
8.88759	8.37288	
9.61392	8.06007	
7.39629	7.27824	
7.14112	1.33288	
timestep = 17.12
vx	vy
3.44482	5.56784	
0.0765373	3.34674	
0.745558	4.99093	
5.12622	4.29317	
5.48826	8.04931	
4.84586	9.72233	
1.46884	9.83244	
1.10319	2.31139	
5.06699	0.188617	
5.13467	4.15076	
3.3795	2.7029	
1.04947	8.79548	
3.59641	6.78106	
7.37035	5.28819	
9.49017	3.24536	
8.22401	1.09935	
8.88566	8.37061	
9.61216	8.05667	
7.39526	7.27689	
7.13835	1.33161	
timestep = 17.13
vx	vy
3.44267	5.56424	
0.0755416	3.34342	
0.744261	4.98737	
5.14411	4.28938	
5.48583	8.04676	
4.84402	9.71984	
1.46663	9.82979	
1.10183	2.30836	
5.06582	0.186682	
5.11264	4.15055	
3.37907	2.69988	
1.04674	8.79235	
3.59366	6.77799	
7.36823	5.28689	
9.48843	3.24353	
8.2219	1.09781	
8.88426	8.36786	
9.61036	8.05378	
7.39381	7.27438	
7.13634	1.33004	
timestep = 17.14
vx	vy
3.44163	5.56273	
0.0726785	3.34101	
0.742569	4.98586	
5.12211	4.28891	
5.48336	8.04351	
4.84208	9.71681	
1.4639	9.82696	
1.09966	2.30552	
5.06358	0.184455	
5.13048	4.14793	
3.37692	2.69798	
1.04451	8.79005	
3.59191	6.77583	
7.36516	5.28487	
9.48482	3.24137	
8.21891	1.09564	
8.88099	8.36473	
9.60781	8.0522	
7.39102	7.27157	
7.13362	1.32837	
timestep = 17.15
vx	vy
3.43958	5.56109	
0.0716503	3.339	
0.741002	4.98417	
5.13997	4.28498	
5.4803	8.04277	
4.83969	9.71634	
1.46217	9.82578	
1.09896	2.30386	
5.06183	0.183717	
5.10814	4.14747	
3.37616	2.69641	
1.04224	8.78892	
3.5892	6.7748	
7.36282	5.2826	
9.48335	3.23809	
8.2169	1.09364	
8.87923	8.36289	
9.60616	8.05014	
7.3887	7.26989	
7.13086	1.32622	
timestep = 17.16
vx	vy
3.43787	5.55996	
0.0699666	3.33794	
0.7393	4.98297	
5.11786	4.28484	
5.47843	8.04106	
4.83755	9.71435	
1.45946	9.82371	
1.09643	2.30219	
5.0599	0.181845	
5.12736	4.14384	
3.37349	2.69488	
1.04016	8.78642	
3.58732	6.77258	
7.36167	5.28047	
9.48197	3.23592	
8.21558	1.09142	
8.87794	8.36152	
9.60444	8.04834	
7.38752	7.26877	
7.12967	1.32371	
timestep = 17.17
vx	vy
3.4365	5.55721	
0.0682995	3.33573	
0.737353	4.9806	
5.13757	4.2815	
5.47658	8.03929	
4.83567	9.7123	
1.45801	9.82243	
1.09523	2.29994	
5.05828	0.180033	
5.10413	4.14416	
3.3722	2.69263	
1.03882	8.7852	
3.58617	6.77114	
7.36016	5.27972	
9.48071	3.23508	
8.21452	1.08968	
8.87623	8.35942	
9.60306	8.04671	
7.3859	7.26653	
7.12805	1.32212	
timestep = 17.18
vx	vy
3.43398	5.5547	
0.0651265	3.33405	
0.734449	4.97844	
5.11274	4.28121	
5.47326	8.03752	
4.83232	9.71106	
1.45483	9.82106	
1.09203	2.29807	
5.05438	0.178718	
5.12351	4.14092	
3.36844	2.69084	
1.03598	8.78345	
3.58355	6.76853	
7.35701	5.27711	
9.47728	3.23371	
8.21096	1.08905	
8.87253	8.35827	
9.59992	8.04477	
7.38232	7.26449	
7.12457	1.3213	
timestep = 17.19
vx	vy
3.43239	5.55231	
0.063419	3.33215	
0.732799	4.97687	
5.13323	4.27748	
5.47199	8.03583	
4.83074	9.70986	
1.45345	9.81884	
1.09023	2.29611	
5.05211	0.178168	
5.09814	4.14026	
3.36678	2.68936	
1.03471	8.7804	
3.58267	6.76616	
7.35498	5.27605	
9.47538	3.23135	
8.20871	1.08656	
8.8705	8.35672	
9.59827	8.0427	
7.38061	7.26372	
7.12178	1.31935	
timestep = 17.2
vx	vy
3.43008	5.54989	
0.0613075	3.33038	
0.730089	4.97465	
5.10789	4.27724	
5.47032	8.03519	
4.82861	9.70982	
1.45157	9.81824	
1.08779	2.29432	
5.05011	0.17744	
5.12036	4.13572	
3.36345	2.68789	
1.03298	8.77871	
3.58053	6.76453	
7.35356	5.27418	
9.47423	3.22985	
8.20814	1.08511	
8.86917	8.35585	
9.59647	8.04094	
7.37883	7.26302	
7.12067	1.31798	
timestep = 17.21
vx	vy
3.42709	5.5479	
0.0574685	3.32838	
0.726664	4.97344	
5.12991	4.27359	
5.46841	8.03213	
4.82623	9.70756	
1.44864	9.81549	
1.08418	2.29274	
5.04828	0.175275	
5.09404	4.13496	
3.36112	2.68586	
1.03005	8.77614	
3.57829	6.76198	
7.35157	5.27197	
9.47201	3.2272	
8.20651	1.08238	
8.86612	8.35315	
9.59334	8.03895	
7.37652	7.26047	
7.11964	1.315	
timestep = 17.22
vx	vy
3.42626	5.54766	
0.0555532	3.32708	
0.724705	4.9725	
5.10408	4.27537	
5.466	8.03092	
4.82296	9.7054	
1.44649	9.81363	
1.0822	2.29107	
5.04556	0.172396	
5.11642	4.13162	
3.35866	2.68401	
1.02843	8.77497	
3.57675	6.76143	
7.34926	5.27078	
9.46937	3.22614	
8.20364	1.0808	
8.86347	8.35113	
9.59183	8.03755	
7.37408	7.25913	
7.117	1.31312	
timestep = 17.23
vx	vy
3.42334	5.54581	
0.0535651	3.32567	
0.723166	4.97098	
5.12474	4.27149	
5.46284	8.03011	
4.82091	9.70444	
1.44446	9.81273	
1.07996	2.28994	
5.04325	0.170814	
5.08961	4.13044	
3.35748	2.68183	
1.02562	8.7742	
3.57418	6.76062	
7.34691	5.26924	
9.46714	3.22432	
8.20002	1.0789	
8.86094	8.35013	
9.58988	8.03636	
7.37178	7.25803	
7.11392	1.31046	
timestep = 17.24
vx	vy
3.42068	5.54349	
0.0508504	3.32298	
0.719952	4.96806	
5.09998	4.27154	
5.46063	8.029	
4.81846	9.70316	
1.44162	9.8112	
1.07693	2.28758	
5.04004	0.169103	
5.11084	4.1272	
3.35415	2.67954	
1.02274	8.7729	
3.5714	6.75893	
7.34442	5.26677	
9.46426	3.22298	
8.19781	1.07861	
8.85826	8.34854	
9.58636	8.03397	
7.3691	7.25587	
7.11198	1.31025	
timestep = 17.25
vx	vy
3.41757	5.54108	
0.0479861	3.32068	
0.717406	4.96536	
5.11956	4.26745	
5.45823	8.02706	
4.81648	9.70085	
1.43946	9.8096	
1.0741	2.2855	
5.03793	0.166634	
5.0862	4.1262	
3.35256	2.67704	
1.02042	8.77131	
3.56917	6.7576	
7.34191	5.26505	
9.46203	3.22046	
8.19522	1.07587	
8.8553	8.34584	
9.5837	8.03201	
7.36628	7.25343	
7.10997	1.30729	
timestep = 17.26
vx	vy
3.41548	5.53976	
0.0465801	3.3187	
0.715389	4.96354	
5.09588	4.26788	
5.45659	8.02556	
4.81467	9.69928	
1.43759	9.80756	
1.07211	2.28353	
5.03598	0.164794	
5.10451	4.12302	
3.34957	2.67519	
1.01827	8.76886	
3.5668	6.75583	
7.34019	5.26384	
9.46029	3.21902	
8.19341	1.0748	
8.8547	8.3442	
9.58248	8.03001	
7.3655	7.2523	
7.10758	1.3062	
timestep = 17.27
vx	vy
3.41292	5.53772	
0.0439516	3.3163	
0.712213	4.96122	
5.11388	4.26389	
5.45492	8.0241	
4.81305	9.69763	
1.43589	9.80531	
1.07037	2.28147	
5.03459	0.163062	
5.08143	4.12172	
3.34773	2.67286	
1.01574	8.7661	
3.56446	6.75411	
7.33829	5.26233	
9.4584	3.21599	
8.19214	1.07217	
8.85288	8.34205	
9.58014	8.02766	
7.36395	7.2511	
7.10578	1.30349	
timestep = 17.28
vx	vy
3.41117	5.53543	
0.0411853	3.31388	
0.709849	4.95905	
5.09151	4.26317	
5.45326	8.02181	
4.81127	9.69525	
1.43426	9.80263	
1.0678	2.27856	
5.03176	0.16058	
5.0988	4.11875	
3.34493	2.67059	
1.01396	8.76358	
3.56338	6.7518	
7.3361	5.26004	
9.45519	3.21401	
8.18851	1.07038	
8.84976	8.33973	
9.57777	8.02538	
7.3616	7.24886	
7.10257	1.30221	
timestep = 17.29
vx	vy
3.40896	5.53287	
0.039584	3.31146	
0.709019	4.95655	
5.10787	4.25887	
5.45114	8.01964	
4.80918	9.69372	
1.43159	9.80097	
1.06515	2.27699	
5.03015	0.160047	
5.07825	4.11851	
3.3432	2.66902	
1.01245	8.76162	
3.56126	6.74962	
7.33401	5.25824	
9.45386	3.21194	
8.18716	1.06919	
8.84855	8.33824	
9.57673	8.02386	
7.35982	7.24704	
7.1015	1.30103	
timestep = 17.3
vx	vy
3.40758	5.53142	
0.0364942	3.30959	
0.706753	4.95463	
5.08769	4.25889	
5.44787	8.01739	
4.80595	9.6917	
1.4284	9.79874	
1.06282	2.27533	
5.0278	0.158096	
5.09417	4.11685	
3.34131	2.66794	
1.00939	8.75903	
3.55858	6.7473	
7.33059	5.25617	
9.44984	3.2098	
8.18333	1.06755	
8.84464	8.33561	
9.57368	8.02109	
7.35639	7.24461	
7.09851	1.29974	
timestep = 17.31
vx	vy
3.40498	5.52888	
0.033277	3.30751	
0.703603	4.95225	
5.1033	4.25522	
5.44673	8.01562	
4.80464	9.69034	
1.4265	9.79749	
1.05984	2.27372	
5.02577	0.157102	
5.07313	4.11659	
3.33855	2.66606	
1.00782	8.75723	
3.55711	6.74543	
7.32831	5.25507	
9.44784	3.2082	
8.18235	1.0662	
8.8426	8.33398	
9.57126	8.0193	
7.35439	7.24288	
7.09695	1.29802	
timestep = 17.32
vx	vy
3.40174	5.52863	
0.0298205	3.30651	
0.70034	4.95114	
5.08106	4.25595	
5.44466	8.01364	
4.80313	9.68803	
1.42417	9.79599	
1.0567	2.27278	
5.02454	0.155024	
5.08951	4.11462	
3.3362	2.6648	
1.00496	8.7563	
3.55409	6.74428	
7.32469	5.2535	
9.4442	3.20707	
8.17949	1.06551	
8.8399	8.3322	
9.56795	8.0183	
7.35159	7.24087	
7.09508	1.29668	
timestep = 17.33
vx	vy
3.39922	5.52596	
0.0288085	3.30513	
0.698079	4.94959	
5.09953	4.25258	
5.44157	8.01209	
4.80009	9.68703	
1.42234	9.79421	
1.05568	2.27108	
5.02229	0.154307	
5.0683	4.11471	
3.33542	2.6636	
1.00259	8.75358	
3.55073	6.74183	
7.32252	5.25256	
9.44312	3.20526	
8.17787	1.06367	
8.83774	8.33095	
9.56575	8.01608	
7.34851	7.23984	
7.09307	1.29527	
timestep = 17.34
vx	vy
3.39774	5.52302	
0.0270035	3.3022	
0.69603	4.94645	
5.07874	4.25177	
5.43956	8.00907	
4.79713	9.68455	
1.41876	9.79203	
1.0532	2.26852	
5.02035	0.152231	
5.08771	4.11132	
3.33337	2.66174	
0.999089	8.75047	
3.54779	6.73885	
7.32127	5.25025	
9.44115	3.2031	
8.17617	1.0613	
8.8358	8.32786	
9.56306	8.01309	
7.34721	7.2369	
7.0921	1.29329	
timestep = 17.35
vx	vy
3.39448	5.52145	
0.0249963	3.30097	
0.69324	4.94511	
5.0962	4.24886	
5.43685	8.00687	
4.79475	9.68187	
1.4173	9.78959	
1.05116	2.26685	
5.01726	0.150334	
5.06398	4.11149	
3.3311	2.6605	
0.997395	8.74778	
3.54531	6.73686	
7.31816	5.24896	
9.43936	3.20046	
8.17386	1.05806	
8.8334	8.32525	
9.56108	8.01084	
7.34405	7.23507	
7.08902	1.29048	
timestep = 17.36
vx	vy
3.39367	5.51953	
0.0236341	3.29786	
0.69179	4.94238	
5.07428	4.24818	
5.43526	8.00499	
4.7924	9.6797	
1.41533	9.78705	
1.04952	2.26404	
5.01431	0.148628	
5.08365	4.10726	
3.32808	2.65828	
0.996277	8.74497	
3.54386	6.7348	
7.31639	5.24667	
9.4378	3.19792	
8.17283	1.0557	
8.83174	8.32293	
9.55967	8.0083	
7.34213	7.2335	
7.08706	1.28851	
timestep = 17.37
vx	vy
3.39125	5.5179	
0.0212468	3.29643	
0.689449	4.94117	
5.09325	4.24409	
5.43363	8.00352	
4.79047	9.67771	
1.4142	9.78549	
1.04717	2.26199	
5.01256	0.146168	
5.06064	4.10563	
3.32627	2.65531	
0.995181	8.74415	
3.54278	6.73413	
7.31488	5.24565	
9.43673	3.19631	
8.17131	1.05315	
8.82952	8.32172	
9.55815	8.00785	
7.34003	7.23246	
7.08556	1.28522	
timestep = 17.38
vx	vy
3.38893	5.51579	
0.0195464	3.29417	
0.68681	4.93939	
5.07013	4.24319	
5.43072	8.00158	
4.78833	9.67596	
1.41336	9.7836	
1.04652	2.25933	
5.0105	0.14345	
5.08051	4.10178	
3.32479	2.65303	
0.993171	8.74263	
3.53991	6.73254	
7.3119	5.24298	
9.4344	3.19425	
8.16886	1.05062	
8.82686	8.31958	
9.55565	8.00571	
7.33656	7.23009	
7.08299	1.28306	
timestep = 17.39
vx	vy
3.38685	5.51319	
0.0181585	3.29209	
0.685881	4.93612	
5.09	4.23985	
5.42796	8.00042	
4.78666	9.6741	
1.41161	9.78262	
1.04547	2.25759	
5.0092	0.14136	
5.05701	4.10143	
3.32423	2.65077	
0.991428	8.74151	
3.5375	6.73113	
7.30963	5.24122	
9.43316	3.19231	
8.16737	1.04897	
8.82526	8.31765	
9.55429	8.00324	
7.33429	7.22764	
7.0814	1.28105	
timestep = 17.4
vx	vy
3.38389	5.51301	
0.0162522	3.29107	
0.683551	4.93551	
5.0657	4.2402	
5.42506	7.99875	
4.78404	9.672	
1.40905	9.78046	
1.04291	2.25609	
5.00651	0.139765	
5.07691	4.09827	
3.3217	2.64962	
0.988812	8.7399	
3.53435	6.72968	
7.30687	5.239	
9.4308	3.19039	
8.16453	1.04738	
8.82303	8.31647	
9.55176	8.00216	
7.33153	7.2264	
7.07901	1.27963	
timestep = 17.41
vx	vy
3.38078	5.5109	
0.0127504	3.28909	
0.680805	4.93318	
5.08565	4.23782	
5.42169	7.99611	
4.7815	9.66925	
1.40602	9.77797	
1.04016	2.25465	
5.00428	0.137156	
5.05184	4.09828	
3.3199	2.64775	
0.985766	8.73673	
3.53143	6.72683	
7.30403	5.2377	
9.42819	3.1884	
8.162	1.04503	
8.81954	8.3137	
9.54852	7.9991	
7.3282	7.22381	
7.07692	1.27708	
timestep = 17.42
vx	vy
3.37839	5.50902	
0.0107946	3.28609	
0.678835	4.93074	
5.06163	4.23748	
5.41887	7.99434	
4.7791	9.66746	
1.40344	9.77546	
1.03778	2.25196	
5.00283	0.135776	
5.0728	4.0946	
3.31774	2.64563	
0.982733	8.73439	
3.52859	6.72467	
7.30328	5.23528	
9.42704	3.18641	
8.16016	1.04393	
8.81796	8.3119	
9.54681	7.99685	
7.32689	7.22207	
7.07584	1.27639	
timestep = 17.43
vx	vy
3.37494	5.50733	
0.0079999	3.28441	
0.675961	4.92884	
5.08148	4.23427	
5.41543	7.99204	
4.77659	9.66552	
1.40095	9.77491	
1.03543	2.25116	
5.0003	0.134222	
5.04761	4.09497	
3.31592	2.6445	
0.979422	8.73382	
3.52536	6.72355	
7.30106	5.23358	
9.42516	3.18473	
8.15751	1.04203	
8.81478	8.30942	
9.54389	7.99561	
7.32398	7.21898	
7.07341	1.27425	
timestep = 17.44
vx	vy
3.37205	5.50627	
0.0059973	3.28262	
0.672809	4.92743	
5.05635	4.23364	
5.41281	7.99074	
4.77332	9.6638	
1.39844	9.77361	
1.0327	2.24884	
4.99684	0.132637	
5.0672	4.09121	
3.31205	2.64288	
0.977227	8.73288	
3.5225	6.72277	
7.29833	5.23127	
9.42293	3.18273	
8.15501	1.03993	
8.81268	8.30805	
9.54158	7.99458	
7.32139	7.21754	
7.07057	1.27263	
timestep = 17.45
vx	vy
3.36954	5.5041	
0.00443503	3.28023	
0.670902	4.92518	
5.07674	4.23066	
5.41109	7.98847	
4.77207	9.66213	
1.3968	9.77232	
1.03142	2.24742	
4.9948	0.130518	
5.04234	4.09143	
3.31029	2.6414	
0.974997	8.73069	
3.52006	6.72084	
7.29623	5.22962	
9.42141	3.18039	
8.15355	1.03733	
8.81104	8.30495	
9.53925	7.99163	
7.31969	7.21449	
7.06842	1.27012	
timestep = 17.46
vx	vy
3.36755	5.50151	
0.00232787	3.27828	
0.668707	4.92213	
5.05194	4.22978	
5.40909	7.98565	
4.76906	9.65903	
1.39411	9.77013	
1.02843	2.24517	
4.99256	0.1278	
5.06337	4.08704	
3.30726	2.63895	
0.972965	8.72794	
3.51818	6.7176	
7.29466	5.22651	
9.41943	3.17831	
8.1511	1.0353	
8.80905	8.30316	
9.53744	7.98931	
7.31806	7.21202	
7.06669	1.2677	
timestep = 17.47
vx	vy
3.3645	5.49845	
9.99939	3.27655	
0.665962	4.91941	
5.07164	4.22598	
5.40754	7.98455	
4.76778	9.65821	
1.39219	9.76955	
1.02574	2.24374	
4.99012	0.126916	
5.0372	4.08695	
3.30473	2.63735	
0.971196	8.72625	
3.51617	6.71558	
7.29106	5.22502	
9.41641	3.17677	
8.14882	1.03374	
8.80645	8.30193	
9.5345	7.98714	
7.31534	7.21039	
7.06422	1.26624	
timestep = 17.48
vx	vy
3.36244	5.49753	
9.99816	3.27559	
0.664345	4.91899	
5.04709	4.22625	
5.40504	7.98274	
4.76521	9.65644	
1.39034	9.76733	
1.02387	2.24175	
4.98753	0.124724	
5.05842	4.08312	
3.30206	2.63484	
0.969137	8.72474	
3.5136	6.71377	
7.28961	5.22352	
9.41517	3.17608	
8.14674	1.03318	
8.80474	8.30143	
9.53306	7.98681	
7.31328	7.20964	
7.0618	1.26499	
timestep = 17.49
vx	vy
3.35954	5.49402	
9.99572	3.27349	
0.662193	4.91601	
5.06655	4.22217	
5.40197	7.98053	
4.76234	9.65473	
1.38721	9.76514	
1.02135	2.23991	
4.98505	0.123954	
5.03236	4.08334	
3.29988	2.63315	
0.966069	8.72199	
3.51037	6.71037	
7.28641	5.22153	
9.41235	3.17423	
8.14374	1.032	
8.8022	8.29998	
9.53051	7.98423	
7.3107	7.20759	
7.05873	1.26427	
timestep = 17.5
vx	vy
3.35701	5.4929	
9.99273	3.27188	
0.659474	4.91371	
5.04142	4.22216	
5.3991	7.97809	
4.75992	9.65174	
1.38472	9.76298	
1.01884	2.23831	
4.98341	0.121216	
5.05327	4.07898	
3.29754	2.63139	
0.96321	8.71945	
3.50753	6.70818	
7.2842	5.21896	
9.40988	3.17163	
8.14115	1.02912	
8.79936	8.29733	
9.52797	7.98213	
7.30801	7.20549	
7.05685	1.26107	
timestep = 17.51
vx	vy
3.35577	5.49094	
9.99063	3.27117	
0.657616	4.9127	
5.06235	4.21871	
5.39736	7.97605	
4.75854	9.65006	
1.38366	9.76156	
1.01783	2.23744	
4.98195	0.120174	
5.02765	4.07926	
3.29674	2.63052	
0.962322	8.71754	
3.50651	6.70599	
7.28119	5.21769	
9.4073	3.17025	
8.13907	1.02684	
8.79692	8.29612	
9.52625	7.98086	
7.30547	7.20407	
7.05451	1.25909	
timestep = 17.52
vx	vy
3.35321	5.48952	
9.98847	3.26884	
0.654409	4.91091	
5.03663	4.2183	
5.39455	7.97345	
4.75618	9.64812	
1.38191	9.76045	
1.01632	2.23582	
4.97948	0.118072	
5.04781	4.07617	
3.29395	2.62936	
0.95962	8.71686	
3.50331	6.70451	
7.27825	5.21425	
9.40455	3.16825	
8.13668	1.02469	
8.7948	8.29322	
9.52361	7.97904	
7.30278	7.2004	
7.05121	1.25727	
timestep = 17.53
vx	vy
3.35242	5.4874	
9.98715	3.26725	
0.653537	4.9091	
5.05782	4.21472	
5.39285	7.97201	
4.75336	9.64597	
1.37952	9.75825	
1.0142	2.23351	
4.97664	0.116099	
5.02321	4.07562	
3.29245	2.62709	
0.958435	8.71438	
3.50257	6.70258	
7.27656	5.21328	
9.40264	3.16631	
8.13407	1.02206	
8.79254	8.29173	
9.52211	7.97699	
7.30091	7.19941	
7.04849	1.2548	
timestep = 17.54
vx	vy
3.35032	5.48624	
9.98468	3.26647	
0.651333	4.90872	
5.03213	4.21467	
5.39153	7.96944	
4.75228	9.6444	
1.37805	9.75725	
1.0117	2.2326	
4.97485	0.114028	
5.04324	4.07209	
3.28945	2.62547	
0.956649	8.71361	
3.5012	6.70072	
7.27474	5.21134	
9.40016	3.16604	
8.13165	1.02106	
8.79101	8.2909	
9.52029	7.97681	
7.29964	7.1975	
7.0459	1.25297	
timestep = 17.55
vx	vy
3.348	5.48469	
9.9829	3.26503	
0.648947	4.90789	
5.05254	4.21135	
5.39025	7.96813	
4.75036	9.6428	
1.37624	9.75479	
1.0097	2.23054	
4.97279	0.112075	
5.01815	4.07206	
3.28728	2.62373	
0.955161	8.71145	
3.49935	6.69917	
7.27256	5.21003	
9.39843	3.16368	
8.13056	1.01824	
8.78981	8.28914	
9.51828	7.97466	
7.2979	7.19635	
7.04399	1.25076	
timestep = 17.56
vx	vy
3.34648	5.4837	
9.98091	3.26199	
0.647985	4.90604	
5.02772	4.21161	
5.3874	7.9659	
4.74748	9.64042	
1.37349	9.7523	
1.00701	2.22807	
4.97056	0.109252	
5.04009	4.06896	
3.2852	2.62198	
0.953374	8.70972	
3.4975	6.69787	
7.27065	5.20718	
9.39607	3.1611	
8.12759	1.01566	
8.78735	8.28554	
9.5167	7.97199	
7.29531	7.19325	
7.04221	1.24884	
timestep = 17.57
vx	vy
3.34443	5.48178	
9.97886	3.26084	
0.64515	4.90456	
5.04953	4.20892	
5.3864	7.96549	
4.74617	9.63973	
1.37208	9.75151	
1.00559	2.22677	
4.96874	0.108009	
5.01376	4.06911	
3.28358	2.6198	
0.951705	8.70901	
3.49573	6.69699	
7.26799	5.20716	
9.39371	3.16083	
8.12641	1.01527	
8.78572	8.28519	
9.51399	7.97093	
7.29351	7.19268	
7.04019	1.24774	
timestep = 17.58
vx	vy
3.34253	5.4795	
9.97759	3.25912	
0.643177	4.90171	
5.02424	4.20876	
5.38374	7.96454	
4.74311	9.63883	
1.36962	9.75078	
1.00379	2.22525	
4.96614	0.105946	
5.03618	4.06429	
3.28107	2.6173	
0.948802	8.70776	
3.49284	6.69516	
7.26697	5.20467	
9.39222	3.15932	
8.12423	1.01467	
8.7841	8.28413	
9.51214	7.96907	
7.2919	7.19109	
7.03784	1.24592	
timestep = 17.59
vx	vy
3.34029	5.47777	
9.97559	3.25621	
0.641211	4.89933	
5.04488	4.20551	
5.38222	7.9636	
4.7421	9.63717	
1.36808	9.7484	
1.00216	2.22262	
4.96399	0.105037	
5.01019	4.06435	
3.27911	2.61569	
0.947796	8.70553	
3.49106	6.6942	
7.26368	5.2036	
9.38996	3.15644	
8.12316	1.01224	
8.78255	8.28142	
9.51032	7.96663	
7.28951	7.18974	
7.03583	1.24482	
timestep = 17.6
vx	vy
3.33766	5.47568	
9.9719	3.25327	
0.637705	4.89608	
5.02004	4.20463	
5.38128	7.96142	
4.74094	9.63417	
1.36589	9.74552	
0.998975	2.21948	
4.96216	0.101294	
5.02999	4.05912	
3.27557	2.61238	
0.94507	8.70269	
3.48907	6.692	
7.26162	5.2005	
9.3868	3.15308	
8.12106	1.00923	
8.7801	8.27818	
9.50694	7.96358	
7.28788	7.18719	
7.0339	1.2414	
timestep = 17.61
vx	vy
3.33452	5.47465	
9.96902	3.25171	
0.634765	4.8948	
5.0393	4.20128	
5.37865	7.95912	
4.73822	9.63227	
1.36303	9.74373	
0.9962	2.21891	
4.96025	0.100132	
5.00687	4.0596	
3.27371	2.61189	
0.941877	8.70079	
3.486	6.69026	
7.25972	5.1983	
9.38484	3.15035	
8.11925	1.0069	
8.77737	8.27572	
9.50395	7.96187	
7.28536	7.18489	
7.03248	1.23928	
timestep = 17.62
vx	vy
3.33385	5.47263	
9.96667	3.2501	
0.633398	4.8934	
5.01812	4.20007	
5.37696	7.95721	
4.73553	9.63158	
1.3603	9.74251	
0.993305	2.21773	
4.95778	0.0985457	
5.02646	4.0562	
3.27142	2.6105	
0.940138	8.69888	
3.48514	6.6878	
7.25846	5.19528	
9.3823	3.14856	
8.11648	1.00534	
8.77435	8.27442	
9.50186	7.96003	
7.28335	7.183	
7.03089	1.23736	
timestep = 17.63
vx	vy
3.33024	5.47032	
9.9643	3.2473	
0.63049	4.89115	
5.03457	4.19645	
5.37405	7.956	
4.73294	9.6308	
1.35821	9.74059	
0.990446	2.21588	
4.95513	0.0980529	
5.00353	4.05708	
3.26922	2.60957	
0.937585	8.69669	
3.48232	6.68596	
7.25585	5.19312	
9.38026	3.14588	
8.11375	1.00329	
8.77199	8.27195	
9.49951	7.95688	
7.28067	7.18093	
7.02805	1.23646	
timestep = 17.64
vx	vy
3.32901	5.46879	
9.9623	3.24616	
0.62808	4.89043	
5.01334	4.1948	
5.37144	7.95412	
